"LAT","LON","YEAR","MO","DY","WS50M","QV2M","ALLSKY_SFC_UV_INDEX","Date","predicted_power_usage","date"
-33.25,19.75,2020,2,15,4.54,8.34,2.81,2020-02-15,2.00021218468569,2020-02-15
-33.25,20.25,2020,2,15,4.63,8.4,2.73,2020-02-15,2.01072377409731,2020-02-15
-33.25,20.75,2020,2,15,4.34,8.7,2.73,2020-02-15,2.08782144914756,2020-02-15
-32.75,18.75,2020,2,15,4.05,8.67,2.72,2020-02-15,2.09069029411482,2020-02-15
-32.75,19.25,2020,2,15,4.22,8.42,2.66,2020-02-15,2.02881882685146,2020-02-15
-32.75,19.75,2020,2,15,4.67,7.98,2.66,2020-02-15,1.91492424584469,2020-02-15
-32.75,20.25,2020,2,15,5.3,7.56,2.4,2020-02-15,1.79955925878754,2020-02-15
-32.75,20.75,2020,2,15,5.55,7.54,2.4,2020-02-15,1.78677009316682,2020-02-15
-32.25,18.75,2020,2,15,3.82,8.58,2.72,2020-02-15,2.07807328048285,2020-02-15
-32.25,19.25,2020,2,15,4.11,8.09,2.66,2020-02-15,1.9582377941727,2020-02-15
-32.25,19.75,2020,2,15,4.8,7.42,2.66,2020-02-15,1.78464913725642,2020-02-15
-32.25,20.25,2020,2,15,5.6,7.07,2.4,2020-02-15,1.67939215453154,2020-02-15
-32.25,20.75,2020,2,15,6.03,7.36,2.4,2020-02-15,1.73036397899399,2020-02-15
-34.25,18.75,2020,2,16,10.87,11.29,2.27,2020-02-16,2.45385877874151,2020-02-16
-34.25,19.25,2020,2,16,10.83,10.17,2.52,2020-02-16,2.20325709994016,2020-02-16
-34.25,19.75,2020,2,16,10.01,9.7,2.52,2020-02-16,2.12472992259292,2020-02-16
-34.25,20.25,2020,2,16,8.81,10.01,2.59,2020-02-16,2.23425418920192,2020-02-16
-34.25,20.75,2020,2,16,7.65,10.87,2.59,2020-02-16,2.46616670083256,2020-02-16
-33.75,18.75,2020,2,16,9.5,10.31,2.29,2020-02-16,2.2788533055599,2020-02-16
-33.75,19.25,2020,2,16,9.17,9.19,2.63,2020-02-16,2.0378685471879,2020-02-16
-33.75,19.75,2020,2,16,8.76,8.82,2.63,2020-02-16,1.96823861893487,2020-02-16
-33.75,20.25,2020,2,16,8.29,8.91,2.67,2020-02-16,2.0040688887756,2020-02-16
-33.75,20.75,2020,2,16,7.57,9.29,2.67,2020-02-16,2.11342100339585,2020-02-16
-33.25,18.75,2020,2,16,8.35,10.1,2.29,2020-02-16,2.26975284109681,2020-02-16
-33.25,19.25,2020,2,16,7.86,9.15,2.63,2020-02-16,2.07231306414342,2020-02-16
-33.25,19.75,2020,2,16,7.79,8.84,2.63,2020-02-16,2.00490427665603,2020-02-16
-33.25,20.25,2020,2,16,8.34,8.84,2.67,2020-02-16,1.98666528963485,2020-02-16
-33.25,20.75,2020,2,16,8.77,9.02,2.67,2020-02-16,2.0128941707363,2020-02-16
-32.75,18.75,2020,2,16,7.32,10.13,2.32,2020-02-16,2.31065756498037,2020-02-16
-32.75,19.25,2020,2,16,7.19,9.25,2.78,2020-02-16,2.1170250513883,2020-02-16
-32.75,19.75,2020,2,16,7.3,9.01,2.78,2020-02-16,2.05939265028734,2020-02-16
-32.75,20.25,2020,2,16,8.32,9.05,2.62,2020-02-16,2.03456505376117,2020-02-16
-32.75,20.75,2020,2,16,9.67,9.2,2.62,2020-02-16,2.02353700838329,2020-02-16
-32.25,18.75,2020,2,16,6.45,10.19,2.32,2020-02-16,2.35300447719258,2020-02-16
-32.25,19.25,2020,2,16,6.79,9.36,2.78,2020-02-16,2.15503271258287,2020-02-16
-32.25,19.75,2020,2,16,7.26,9.21,2.78,2020-02-16,2.10570629181797,2020-02-16
-32.25,20.25,2020,2,16,8.22,9.37,2.62,2020-02-16,2.10986070481519,2020-02-16
-32.25,20.75,2020,2,16,9.42,9.64,2.62,2020-02-16,2.13079923047327,2020-02-16
-34.25,18.75,2020,2,17,7.41,11.08,2.27,2020-02-17,2.52136205976734,2020-02-17
-34.25,19.25,2020,2,17,6.47,10.91,1.77,2020-02-17,2.51429505239107,2020-02-17
-34.25,19.75,2020,2,17,6.08,10.85,1.77,2020-02-17,2.51373200135463,2020-02-17
-34.25,20.25,2020,2,17,6.09,10.97,1.97,2020-02-17,2.54039268525715,2020-02-17
-34.25,20.75,2020,2,17,6.28,11.23,1.97,2020-02-17,2.59257526495765,2020-02-17
-33.75,18.75,2020,2,17,6.57,10.56,2.46,2020-02-17,2.43225132587496,2020-02-17
-33.75,19.25,2020,2,17,5.5,10.05,2.58,2020-02-17,2.35301716322425,2020-02-17
-33.75,19.75,2020,2,17,5.33,9.84,2.58,2020-02-17,2.31141814006888,2020-02-17
-33.75,20.25,2020,2,17,5.45,9.8,2.66,2020-02-17,2.29844129076936,2020-02-17
-33.75,20.75,2020,2,17,5.44,9.84,2.66,2020-02-17,2.30777034266465,2020-02-17
-33.25,18.75,2020,2,17,5.45,10.1,2.46,2020-02-17,2.36592204539026,2020-02-17
-33.25,19.25,2020,2,17,4.76,9.03,2.58,2020-02-17,2.1481223255053,2020-02-17
-33.25,19.75,2020,2,17,4.93,8.63,2.58,2020-02-17,2.05251048093149,2020-02-17
-33.25,20.25,2020,2,17,5.43,8.48,2.66,2020-02-17,2.00218920632906,2020-02-17
-33.25,20.75,2020,2,17,5.79,8.45,2.66,2020-02-17,1.98350288481675,2020-02-17
-32.75,18.75,2020,2,17,4.3,9.49,2.67,2020-02-17,2.26684724143263,2020-02-17
-32.75,19.25,2020,2,17,3.82,8.1,2.99,2020-02-17,1.97010407308941,2020-02-17
-32.75,19.75,2020,2,17,4.07,7.66,2.99,2020-02-17,1.86284185099943,2020-02-17
-32.75,20.25,2020,2,17,4.93,7.45,3.06,2020-02-17,1.7870861794226,2020-02-17
-32.75,20.75,2020,2,17,5.85,7.31,3.06,2020-02-17,1.72508630958228,2020-02-17
-32.25,18.75,2020,2,17,3.76,9.16,2.67,2020-02-17,2.21052578042497,2020-02-17
-32.25,19.25,2020,2,17,3.3,7.79,2.99,2020-02-17,1.91761809316479,2020-02-17
-32.25,19.75,2020,2,17,3.44,7.14,2.99,2020-02-17,1.76676714024442,2020-02-17
-32.25,20.25,2020,2,17,4.25,6.77,3.06,2020-02-17,1.65667982259897,2020-02-17
-32.25,20.75,2020,2,17,5.17,6.63,3.06,2020-02-17,1.59467995275865,2020-02-17
-34.25,18.75,2020,2,18,9.68,11.63,2.48,2020-02-18,2.56979950286676,2020-02-18
-34.25,19.25,2020,2,18,8.42,11.6,2.2,2020-02-18,2.60483528858045,2020-02-18
-34.25,19.75,2020,2,18,7.94,11.76,2.2,2020-02-18,2.65674268577856,2020-02-18
-33.75,18.75,2020,2,18,6.79,10.1,2.62,2020-02-18,2.32148524064777,2020-02-18
-33.75,19.25,2020,2,18,5.76,9.95,2.72,2020-02-18,2.32190151175878,2020-02-18
-33.75,19.75,2020,2,18,5.59,10.06,2.72,2020-02-18,2.35228196019905,2020-02-18
-33.75,20.25,2020,2,18,5.54,10.38,2.69,2020-02-18,2.42591952152388,2020-02-18
-33.75,20.75,2020,2,18,5.29,10.8,2.69,2020-02-18,2.52868302663913,2020-02-18
-33.25,18.75,2020,2,18,5.41,8.97,2.62,2020-02-18,2.11307100810155,2020-02-18
-33.25,19.25,2020,2,18,4.98,8.65,2.72,2020-02-18,2.05535110817702,2020-02-18
-33.25,19.75,2020,2,18,5.23,8.69,2.72,2020-02-18,2.05605809348048,2020-02-18
-33.25,20.25,2020,2,18,5.34,8.99,2.69,2020-02-18,2.11989105069715,2020-02-18
-33.25,20.75,2020,2,18,4.94,9.47,2.69,2020-02-18,2.24112497592418,2020-02-18
-32.75,18.75,2020,2,18,4.7,8.42,2.73,2020-02-18,2.01290116545116,2020-02-18
-32.75,19.25,2020,2,18,4.96,8.03,2.82,2020-02-18,1.91655411785216,2020-02-18
-32.75,19.75,2020,2,18,5.35,8.04,2.82,2020-02-18,1.90587037645179,2020-02-18
-32.75,20.25,2020,2,18,5.81,8.22,2.7,2020-02-18,1.93110440371571,2020-02-18
-32.75,20.75,2020,2,18,5.81,8.53,2.7,2020-02-18,2.00083451682398,2020-02-18
-32.25,18.75,2020,2,18,3.95,8.48,2.73,2020-02-18,2.05126866231331,2020-02-18
-32.25,19.25,2020,2,18,4.55,7.82,2.82,2020-02-18,1.88291392539695,2020-02-18
-32.25,19.75,2020,2,18,4.91,7.7,2.82,2020-02-18,1.84398337749837,2020-02-18
-32.25,20.25,2020,2,18,5.34,7.92,2.7,2020-02-18,1.87920969254926,2020-02-18
-32.25,20.75,2020,2,18,5.52,8.37,2.7,2020-02-18,1.97446170145551,2020-02-18
-34.25,18.75,2020,2,19,6.75,11.96,2.53,2020-02-19,2.74119239108073,2020-02-19
-34.25,19.25,2020,2,19,5.4,11.79,2.52,2020-02-19,2.74772171948388,2020-02-19
-34.25,19.75,2020,2,19,4.88,11.9,2.52,2020-02-19,2.78970879602853,2020-02-19
-33.75,18.75,2020,2,19,4.84,10.53,2.62,2020-02-19,2.4828731550431,2020-02-19
-33.75,19.25,2020,2,19,4.13,10.11,2.62,2020-02-19,2.41194497272844,2020-02-19
-33.75,19.75,2020,2,19,4.07,9.99,2.62,2020-02-19,2.38694237855511,2020-02-19
-33.75,20.25,2020,2,19,4.06,10.21,2.45,2020-02-19,2.43675988322295,2020-02-19
-33.75,20.75,2020,2,19,3.83,10.64,2.45,2020-02-19,2.54110951093388,2020-02-19
-33.25,18.75,2020,2,19,4.49,9.67,2.62,2020-02-19,2.30103495323422,2020-02-19
-33.25,19.25,2020,2,19,4.28,9.19,2.62,2020-02-19,2.20002972270341,2020-02-19
-33.25,19.75,2020,2,19,4.65,9.05,2.62,2020-02-19,2.15626883988426,2020-02-19
-33.25,20.25,2020,2,19,5.06,9.23,2.45,2020-02-19,2.18316095687738,2020-02-19
-33.25,20.75,2020,2,19,4.94,9.63,2.45,2020-02-19,2.27711471172199,2020-02-19
-32.75,18.75,2020,2,19,4.32,9.25,2.68,2020-02-19,2.21219940184423,2020-02-19
-32.75,19.25,2020,2,19,4.24,9.08,2.51,2020-02-19,2.17661325112577,2020-02-19
-32.75,19.75,2020,2,19,4.76,9.09,2.51,2020-02-19,2.16161847642948,2020-02-19
-32.75,20.25,2020,2,19,5.62,9.19,2.22,2020-02-19,2.15559291796092,2020-02-19
-32.75,20.75,2020,2,19,6.02,9.36,2.22,2020-02-19,2.18056729441251,2020-02-19
-32.25,18.75,2020,2,19,4.09,9.4,2.68,2020-02-19,2.25356699190899,2020-02-19
-32.25,19.25,2020,2,19,4.12,9.2,2.51,2020-02-19,2.2075849683242,2020-02-19
-32.25,19.75,2020,2,19,4.77,9.25,2.51,2020-02-19,2.19727659428145,2020-02-19
-32.25,20.25,2020,2,19,5.62,9.41,2.22,2020-02-19,2.20507880468291,2020-02-19
-32.25,20.75,2020,2,19,6.09,9.58,2.22,2020-02-19,2.22773185551363,2020-02-19
-34.25,18.75,2020,2,20,7.03,11.47,2.55,2020-02-20,2.62168852271641,2020-02-20
-34.25,19.25,2020,2,20,5.59,11.4,2.14,2020-02-20,2.65369599750576,2020-02-20
-34.25,19.75,2020,2,20,5.23,11.47,2.14,2020-02-20,2.68137975296752,2020-02-20
-33.75,18.75,2020,2,20,7.06,10.68,2.47,2020-02-20,2.44299434837718,2020-02-20
-33.75,19.25,2020,2,20,5.01,10.27,2.58,2020-02-20,2.41875232929238,2020-02-20
-33.75,19.75,2020,2,20,4.61,10.36,2.58,2020-02-20,2.45226127351223,2020-02-20
-33.75,20.25,2020,2,20,4.83,10.69,2.46,2020-02-20,2.51919450878675,2020-02-20
-33.75,20.75,2020,2,20,5.03,11.08,2.46,2020-02-20,2.60028713087714,2020-02-20
-33.25,18.75,2020,2,20,6.62,10.28,2.47,2020-02-20,2.36761119849958,2020-02-20
-33.25,19.25,2020,2,20,4.91,9.31,2.58,2020-02-20,2.20613009396388,2020-02-20
-33.25,19.75,2020,2,20,4.59,9.21,2.58,2020-02-20,2.19424828335711,2020-02-20
-33.25,20.25,2020,2,20,4.86,9.5,2.46,2020-02-20,2.25052599495298,2020-02-20
-33.25,20.75,2020,2,20,5.18,9.94,2.46,2020-02-20,2.33888599413011,2020-02-20
-32.75,18.75,2020,2,20,5.65,10.07,2.59,2020-02-20,2.35254161101138,2020-02-20
-32.75,19.25,2020,2,20,5,8.9,2.84,2020-02-20,2.11092183446942,2020-02-20
-32.75,19.75,2020,2,20,4.69,8.68,2.84,2020-02-20,2.07171610406845,2020-02-20
-32.75,20.25,2020,2,20,4.92,8.86,2.81,2020-02-20,2.10457734408669,2020-02-20
-32.75,20.75,2020,2,20,5.45,9.19,2.81,2020-02-20,2.16123042304019,2020-02-20
-32.25,18.75,2020,2,20,4.77,9.95,2.59,2020-02-20,2.35473168839689,2020-02-20
-32.25,19.25,2020,2,20,4.86,8.85,2.84,2020-02-20,2.10431769327436,2020-02-20
-32.25,19.75,2020,2,20,4.61,8.58,2.84,2020-02-20,2.05187546276153,2020-02-20
-32.25,20.25,2020,2,20,4.69,8.66,2.81,2020-02-20,2.06721738709373,2020-02-20
-32.25,20.75,2020,2,20,5.17,8.92,2.81,2020-02-20,2.10978304636488,2020-02-20
-34.25,18.75,2020,2,21,4.33,11.2,2.59,2020-02-21,2.65049268893426,2020-02-21
-34.25,19.25,2020,2,21,3.66,10.39,2.59,2020-02-21,2.49051305382907,2020-02-21
-34.25,19.75,2020,2,21,3.42,9.97,2.59,2020-02-21,2.40399882805995,2020-02-21
-34.25,20.25,2020,2,21,3.42,10.14,2.59,2020-02-21,2.44223792234513,2020-02-21
-34.25,20.75,2020,2,21,3.45,10.7,2.59,2020-02-21,2.56720714379996,2020-02-21
-33.75,18.75,2020,2,21,4.87,9.86,2.68,2020-02-21,2.33117128255223,2020-02-21
-33.75,19.25,2020,2,21,3.69,8.29,2.74,2020-02-21,2.01715291764523,2020-02-21
-33.75,19.75,2020,2,21,3.4,8,2.74,2020-02-21,1.96153844194103,2020-02-21
-33.75,20.25,2020,2,21,3.49,8.44,2.78,2020-02-21,2.05752565387247,2020-02-21
-33.75,20.75,2020,2,21,3.58,9.12,2.78,2020-02-21,2.20749746950063,2020-02-21
-33.25,18.75,2020,2,21,4.99,9.12,2.68,2020-02-21,2.16073933913726,2020-02-21
-33.25,19.25,2020,2,21,4.25,7.39,2.74,2020-02-21,1.7961400488155,2020-02-21
-33.25,19.75,2020,2,21,4.18,7.1,2.74,2020-02-21,1.73322997830284,2020-02-21
-33.25,20.25,2020,2,21,4.39,7.54,2.78,2020-02-21,1.8252377748842,2020-02-21
-33.25,20.75,2020,2,21,4.48,8.19,2.78,2020-02-21,1.96846151505027,2020-02-21
-32.75,18.75,2020,2,21,4.58,8.73,2.73,2020-02-21,2.0866106939095,2020-02-21
-32.75,19.25,2020,2,21,4.59,7.48,2.84,2020-02-21,1.80510926504323,2020-02-21
-32.75,19.75,2020,2,21,4.69,7.1,2.84,2020-02-21,1.71631746306503,2020-02-21
-32.75,20.25,2020,2,21,5.16,7.21,2.9,2020-02-21,1.72547436297157,2020-02-21
-32.75,20.75,2020,2,21,5.59,7.58,2.9,2020-02-21,1.79444105533292,2020-02-21
-32.25,18.75,2020,2,21,4.26,8.7,2.73,2020-02-21,2.09047439271428,2020-02-21
-32.25,19.25,2020,2,21,4.34,7.5,2.84,2020-02-21,1.81789843066395,2020-02-21
-32.25,19.75,2020,2,21,4.65,7.09,2.84,2020-02-21,1.71539457636102,2020-02-21
-32.25,20.25,2020,2,21,5.33,7.13,2.9,2020-02-21,1.70184198999339,2020-02-21
-32.25,20.75,2020,2,21,6,7.43,2.9,2020-02-21,1.74710434224305,2020-02-21
-34.25,18.75,2020,2,22,7.39,11.2,1.58,2020-02-22,2.54901759750738,2020-02-22
-34.25,19.25,2020,2,22,7.1,10.74,1.64,2020-02-22,2.45516402751801,2020-02-22
-34.25,19.75,2020,2,22,7.15,10.47,1.64,2020-02-22,2.39277325862999,2020-02-22
-34.25,20.25,2020,2,22,7.46,10.51,1.8,2020-02-22,2.39149053625842,2020-02-22
-34.25,20.75,2020,2,22,7.86,10.75,1.8,2020-02-22,2.43221042212157,2020-02-22
-33.75,18.75,2020,2,22,6.02,10.74,1.94,2020-02-22,2.49097876566867,2020-02-22
-33.75,19.25,2020,2,22,5.74,9.86,2.39,2020-02-22,2.30232052126419,2020-02-22
-33.75,19.75,2020,2,22,5.88,9.46,2.39,2020-02-22,2.2077035305279,2020-02-22
-33.75,20.25,2020,2,22,6.23,9.38,2.66,2020-02-22,2.17810203452461,2020-02-22
-33.75,20.75,2020,2,22,6.55,9.48,2.66,2020-02-22,2.18998384513138,2020-02-22
-33.25,18.75,2020,2,22,5.5,10.5,1.94,2020-02-22,2.4542382951556,2020-02-22
-33.25,19.25,2020,2,22,5.7,9.08,2.39,2020-02-22,2.1281970310332,2020-02-22
-33.25,19.75,2020,2,22,5.99,8.54,2.39,2020-02-22,1.99711475228623,2020-02-22
-33.25,20.25,2020,2,22,6.24,8.36,2.66,2020-02-22,1.9483358508677,2020-02-22
-33.25,20.75,2020,2,22,6.36,8.33,2.66,2020-02-22,1.93760836005554,2020-02-22
-32.75,18.75,2020,2,22,5.75,10.22,2.52,2020-02-22,2.38296580886344,2020-02-22
-32.75,19.25,2020,2,22,6.25,8.66,2.83,2020-02-22,2.01548498754277,2020-02-22
-32.75,19.75,2020,2,22,6.36,7.89,2.83,2020-02-22,1.83863658661155,2020-02-22
-32.75,20.25,2020,2,22,6.47,7.42,2.93,2020-02-22,1.72926894030123,2020-02-22
-32.75,20.75,2020,2,22,6.61,7.17,2.93,2020-02-22,1.66839232687539,2020-02-22
-32.25,18.75,2020,2,22,5.81,10.04,2.52,2020-02-22,2.34048764841586,2020-02-22
-32.25,19.25,2020,2,22,6,8.7,2.83,2020-02-22,2.03277287013821,2020-02-22
-32.25,19.75,2020,2,22,6.07,7.56,2.83,2020-02-22,1.7740246769579,2020-02-22
-32.25,20.25,2020,2,22,6.47,6.65,2.93,2020-02-22,1.55606833677424,2020-02-22
-32.25,20.75,2020,2,22,7.06,6.2,2.93,2020-02-22,1.43528174603836,2020-02-22
-34.25,18.75,2020,2,23,11.04,8.67,2.51,2020-02-23,1.85888934997301,2020-02-23
-34.25,19.25,2020,2,23,9.27,7.98,2.48,2020-02-23,1.76237999075853,2020-02-23
-34.25,19.75,2020,2,23,8.3,7.74,2.48,2020-02-23,1.74056232780823,2020-02-23
-34.25,20.25,2020,2,23,7.76,7.87,2.45,2020-02-23,1.78771135721929,2020-02-23
-34.25,20.75,2020,2,23,7.37,8.17,2.45,2020-02-23,1.86812521172793,2020-02-23
-33.75,18.75,2020,2,23,9.13,7.14,2.58,2020-02-23,1.57807652906175,2020-02-23
-33.25,18.75,2020,2,23,7.04,6.07,2.58,2020-02-23,1.40670332159431,2020-02-23
-32.75,18.75,2020,2,23,6.27,5.62,2.68,2020-02-23,1.3310167714926,2020-02-23
-32.75,19.25,2020,2,23,7.13,5.37,2.78,2020-02-23,1.24626366596632,2020-02-23
-32.75,19.75,2020,2,23,7.57,5.35,2.78,2020-02-23,1.22717375937465,2020-02-23
-32.25,18.75,2020,2,23,6.43,5.77,2.68,2020-02-23,1.35945126166962,2020-02-23
-32.25,19.25,2020,2,23,7.3,5.3,2.78,2020-02-23,1.2248806514755,2020-02-23
-32.25,19.75,2020,2,23,7.43,5.17,2.78,2020-02-23,1.19132795784386,2020-02-23
-34.25,18.75,2020,2,24,8.86,8.79,2.62,2020-02-24,1.95817436401438,2020-02-24
-34.25,19.25,2020,2,24,7.47,8.06,2.61,2020-02-24,1.84006608890854,2020-02-24
-34.25,19.75,2020,2,24,6.93,7.86,2.61,2020-02-24,1.8129862882366,2020-02-24
-34.25,20.25,2020,2,24,6.82,8.1,2.59,2020-02-24,1.87061868933756,2020-02-24
-34.25,20.75,2020,2,24,6.77,8.54,2.59,2020-02-24,1.97124855251075,2020-02-24
-33.75,18.75,2020,2,24,6,6.59,2.63,2020-02-24,1.55815822930452,2020-02-24
-33.75,19.25,2020,2,24,4.85,5.91,2.73,2020-02-24,1.44333791593535,2020-02-24
-33.75,19.75,2020,2,24,4.62,5.7,2.73,2020-02-24,1.40372860045502,2020-02-24
-33.75,20.25,2020,2,24,4.76,5.88,2.76,2020-02-24,1.43957440198581,2020-02-24
-33.75,20.75,2020,2,24,4.74,6.28,2.76,2020-02-24,1.53021197737203,2020-02-24
-33.25,18.75,2020,2,24,4.93,5.16,2.63,2020-02-24,1.27198308581637,2020-02-24
-33.25,19.25,2020,2,24,4.07,4.6,2.73,2020-02-24,1.17453815386621,2020-02-24
-33.25,19.75,2020,2,24,4.01,4.31,2.73,2020-02-24,1.11129646540771,2020-02-24
-33.25,20.25,2020,2,24,4.47,4.36,2.76,2020-02-24,1.10728883233591,2020-02-24
-33.25,20.75,2020,2,24,4.74,4.71,2.76,2020-02-24,1.17706269485597,2020-02-24
-32.75,18.75,2020,2,24,4.64,4.36,2.68,2020-02-24,1.10165132725664,2020-02-24
-32.75,19.25,2020,2,24,4,3.95,2.8,2020-02-24,1.03065117780847,2020-02-24
-32.75,19.75,2020,2,24,3.99,3.68,2.8,2020-02-24,0.970250116595493,2020-02-24
-32.75,20.25,2020,2,24,4.56,3.59,2.84,2020-02-24,0.931103667296372,2020-02-24
-32.75,20.75,2020,2,24,5.09,3.77,2.84,2020-02-24,0.954016368939421,2020-02-24
-32.25,18.75,2020,2,24,4.81,3.91,2.68,2020-02-24,0.994792690246015,2020-02-24
-32.25,19.25,2020,2,24,4.15,3.49,2.8,2020-02-24,0.922206418202156,2020-02-24
-32.25,19.75,2020,2,24,4.04,3.31,2.8,2020-02-24,0.885365762833848,2020-02-24
-32.25,20.25,2020,2,24,4.31,3.3,2.84,2020-02-24,0.874162719808819,2020-02-24
-32.25,20.75,2020,2,24,4.62,3.45,2.84,2020-02-24,0.897622940798247,2020-02-24
-34.25,18.75,2020,2,25,5.85,9.22,2.56,2020-02-25,2.1547137806687,2020-02-25
-34.25,20.25,2020,2,25,5.43,8.14,2.52,2020-02-25,1.9257110177587,2020-02-25
-34.25,20.75,2020,2,25,5.22,8.97,2.52,2020-02-25,2.1193717490725,2020-02-25
-33.75,20.25,2020,2,25,5.75,5.33,2.7,2020-02-25,1.28302950854271,2020-02-25
-33.75,20.75,2020,2,25,5.34,5.69,2.7,2020-02-25,1.37760274986722,2020-02-25
-33.25,20.25,2020,2,25,6.65,4.8,2.7,2020-02-25,1.1339678935869,2020-02-25
-33.25,20.75,2020,2,25,6.8,4.88,2.7,2020-02-25,1.14698849229821,2020-02-25
-32.75,19.25,2020,2,25,6.1,5.52,2.77,2020-02-25,1.31416069169824,2020-02-25
-32.75,19.75,2020,2,25,6.58,5.42,2.77,2020-02-25,1.27574944542431,2020-02-25
-32.75,20.25,2020,2,25,7.45,5.42,2.76,2020-02-25,1.24689868413627,2020-02-25
-32.75,20.75,2020,2,25,8.15,5.36,2.76,2020-02-25,1.21018927700333,2020-02-25
-32.25,19.25,2020,2,25,6.65,6.29,2.77,2020-02-25,1.46912230820405,2020-02-25
-32.25,19.75,2020,2,25,7.15,6.18,2.77,2020-02-25,1.42779846755108,2020-02-25
-32.25,20.25,2020,2,25,7.64,6.1,2.76,2020-02-25,1.39355432030603,2020-02-25
-32.25,20.75,2020,2,25,7.99,5.99,2.76,2020-02-25,1.35720474884065,2020-02-25
-34.25,18.75,2020,2,26,5.9,11.26,2.36,2020-02-26,2.61192482236164,2020-02-26
-34.25,19.25,2020,2,26,4.91,10.85,2.27,2020-02-26,2.55253130101785,2020-02-26
-34.25,19.75,2020,2,26,5.05,10.74,2.27,2020-02-26,2.5231457064151,2020-02-26
-34.25,20.25,2020,2,26,5.46,11.02,2.25,2020-02-26,2.57253140828186,2020-02-26
-34.25,20.75,2020,2,26,5.71,11.54,2.25,2020-02-26,2.68120760097877,2020-02-26
-33.75,18.75,2020,2,26,5.26,10.1,2.47,2020-02-26,2.37222278636121,2020-02-26
-33.75,19.25,2020,2,26,4.43,8.76,2.59,2020-02-26,2.09833303855919,2020-02-26
-33.75,19.75,2020,2,26,4.77,8.22,2.59,2020-02-26,1.96559267008302,2020-02-26
-33.75,20.25,2020,2,26,5.47,8.53,2.59,2020-02-26,2.01210952698252,2020-02-26
-33.75,20.75,2020,2,26,5.89,9.3,2.59,2020-02-26,2.17138217678425,2020-02-26
-33.25,18.75,2020,2,26,4.61,9.28,2.47,2020-02-26,2.20933055687697,2020-02-26
-33.25,19.25,2020,2,26,4.6,7.1,2.59,2020-02-26,1.71930202457758,2020-02-26
-33.25,19.75,2020,2,26,5.49,6.65,2.59,2020-02-26,1.58856689546651,2020-02-26
-33.25,20.25,2020,2,26,6.63,7.32,2.59,2020-02-26,1.70146946829416,2020-02-26
-33.25,20.75,2020,2,26,7.3,8.35,2.59,2020-02-26,1.91093499012135,2020-02-26
-32.75,18.75,2020,2,26,4.28,8.79,2.55,2020-02-26,2.11005538320887,2020-02-26
-32.75,19.25,2020,2,26,5.03,7.01,2.67,2020-02-26,1.68479822652021,2020-02-26
-32.75,19.75,2020,2,26,6.1,7.18,2.67,2020-02-26,1.68755420060057,2020-02-26
-32.75,20.25,2020,2,26,7.32,8.01,2.49,2020-02-26,1.83379356565932,2020-02-26
-32.75,20.75,2020,2,26,8.24,8.76,2.49,2020-02-26,1.97198660119434,2020-02-26
-32.25,18.75,2020,2,26,4.27,8.94,2.55,2020-02-26,2.14412737846516,2020-02-26
-32.25,19.25,2020,2,26,5.52,8.09,2.67,2020-02-26,1.91147966380933,2020-02-26
-32.25,19.75,2020,2,26,6.4,8.42,2.67,2020-02-26,1.95652611465845,2020-02-26
-32.25,20.25,2020,2,26,7.13,8.97,2.49,2020-02-26,2.05603272141716,2020-02-26
-32.25,20.75,2020,2,26,7.7,9.4,2.49,2020-02-26,2.13385291346093,2020-02-26
-34.25,18.75,2020,2,27,10.57,9.34,2.05,2020-02-27,2.02518241208082,2020-02-27
-34.25,19.25,2020,2,27,8.38,9.19,1.41,2020-02-27,2.06406636490922,2020-02-27
-34.25,19.75,2020,2,27,7.51,9.3,1.41,2020-02-27,2.11766006955825,2020-02-27
-34.25,20.25,2020,2,27,7.34,9.64,1.43,2020-02-27,2.19977576320788,2020-02-27
-34.25,20.75,2020,2,27,7.37,10.08,1.43,2020-02-27,2.29775268281435,2020-02-27
-33.75,18.75,2020,2,27,9.99,8.85,2.41,2020-02-27,1.9341976870587,2020-02-27
-33.75,19.25,2020,2,27,7.56,8.73,2.3,2020-02-27,1.98778854604934,2020-02-27
-33.75,19.75,2020,2,27,6.86,8.86,2.3,2020-02-27,2.04024346259383,2020-02-27
-33.75,20.25,2020,2,27,6.72,9.11,2.04,2020-02-27,2.10112007601966,2020-02-27
-33.75,20.75,2020,2,27,6.51,9.37,2.04,2020-02-27,2.16656737355374,2020-02-27
-33.25,18.75,2020,2,27,8.99,8.48,2.41,2020-02-27,1.8841332176102,2020-02-27
-33.25,19.25,2020,2,27,7.26,8.31,2.3,2020-02-27,1.90326402795526,2020-02-27
-33.25,19.75,2020,2,27,7.27,8.38,2.3,2020-02-27,1.91867791942096,2020-02-27
-33.25,20.25,2020,2,27,7.38,8.59,2.04,2020-02-27,1.96226665025136,2020-02-27
-33.25,20.75,2020,2,27,6.92,8.84,2.04,2020-02-27,2.03375503794406,2020-02-27
-32.75,18.75,2020,2,27,7.52,8.18,2.52,2020-02-27,1.8654003010277,2020-02-27
-32.75,19.25,2020,2,27,6.59,7.89,2.65,2020-02-27,1.83100937385724,2020-02-27
-32.75,19.75,2020,2,27,7.06,8,2.65,2020-02-27,1.84016627376378,2020-02-27
-32.75,20.25,2020,2,27,7.35,8.15,2.66,2020-02-27,1.86428973064489,2020-02-27
